PS C:\Users\Mingde\OneDrive\2023 Sp\INFO 550\Final project\myCode> & 'C:\ProgramData\Anaconda3\python.exe' pacman.py -p PacmanDQN -n 15200 -x 15000 -l mediumClassic
Training model
Episode No. 5193        | lose | Q(s,a) =  233.8492     | reward = 436.0        | epsilon = 0.3076
Episode No. 5194        | lose | Q(s,a) =  220.5959     | reward = 80.0 | epsilon = 0.3075
Episode No. 5195        | lose | Q(s,a) =  211.8989     | reward = 275.0        | epsilon = 0.3073
Episode No. 5196        | lose | Q(s,a) =  193.5245     | reward = 333.0        | epsilon = 0.3072
Episode No. 5197        | lose | Q(s,a) =  190.4674     | reward = -410.0       | epsilon = 0.3071
Episode No. 5198        | lose | Q(s,a) =  195.3225     | reward = 204.0        | epsilon = 0.3069
Episode No. 5199        | lose | Q(s,a) =  189.9849     | reward = -210.0       | epsilon = 0.3068
Episode No. 5200        | lose | Q(s,a) =  203.1739     | reward = -279.0       | epsilon = 0.3067
------------------------------------Network Saved--------------------------------------
Episode No. 5201        | lose | Q(s,a) =  186.1988     | reward = 34.0 | epsilon = 0.3065
Episode No. 5202        | lose | Q(s,a) =  209.8158     | reward = -102.0       | epsilon = 0.3064
Episode No. 5203        | lose | Q(s,a) =  190.9013     | reward = 209.0        | epsilon = 0.3063
Episode No. 5204        | lose | Q(s,a) =  202.1520     | reward = 431.0        | epsilon = 0.3061
Episode No. 5205        | lose | Q(s,a) =  206.5834     | reward = 272.0        | epsilon = 0.3060
Episode No. 5206        | lose | Q(s,a) =  196.8345     | reward = 404.0        | epsilon = 0.3059
Episode No. 5207        | lose | Q(s,a) =  207.2526     | reward = 358.0        | epsilon = 0.3057
Episode No. 5208        | lose | Q(s,a) =  205.9300     | reward = 143.0        | epsilon = 0.3056
Episode No. 5209        | lose | Q(s,a) =  204.0319     | reward = 237.0        | epsilon = 0.3055
Episode No. 5210        | lose | Q(s,a) =  211.8699     | reward = 428.0        | epsilon = 0.3053
Episode No. 5211        | lose | Q(s,a) =  233.0624     | reward = 229.0        | epsilon = 0.3052
Episode No. 5212        | lose | Q(s,a) =  194.1728     | reward = -416.0       | epsilon = 0.3051
Episode No. 5213        | lose | Q(s,a) =  193.2971     | reward = 395.0        | epsilon = 0.3049
Episode No. 5214        | lose | Q(s,a) =  194.5940     | reward = 176.0        | epsilon = 0.3048
Episode No. 5215        | lose | Q(s,a) =  219.4141     | reward = -223.0       | epsilon = 0.3047
Episode No. 5216        | lose | Q(s,a) =  192.5672     | reward = -433.0       | epsilon = 0.3045
Episode No. 5217        | lose | Q(s,a) =  194.1242     | reward = 266.0        | epsilon = 0.3044
Episode No. 5218        | lose | Q(s,a) =  194.6586     | reward = -362.0       | epsilon = 0.3043
Episode No. 5219        | Win | Q(s,a) =  200.5308      | reward = 990.0        | epsilon = 0.3041
Episode No. 5220        | lose | Q(s,a) =  200.7343     | reward = 325.0        | epsilon = 0.3040
Episode No. 5221        | lose | Q(s,a) =  202.7572     | reward = 246.0        | epsilon = 0.3039
Episode No. 5222        | lose | Q(s,a) =  206.8281     | reward = 256.0        | epsilon = 0.3037
Episode No. 5223        | lose | Q(s,a) =  197.0778     | reward = 312.0        | epsilon = 0.3036
Episode No. 5224        | lose | Q(s,a) =  199.1743     | reward = 289.0        | epsilon = 0.3035
Episode No. 5225        | lose | Q(s,a) =  199.1404     | reward = -366.0       | epsilon = 0.3033
Episode No. 5226        | lose | Q(s,a) =  188.7788     | reward = -402.0       | epsilon = 0.3032
Episode No. 5227        | lose | Q(s,a) =  207.5502     | reward = 289.0        | epsilon = 0.3031
Episode No. 5228        | lose | Q(s,a) =  199.3067     | reward = 342.0        | epsilon = 0.3029
Episode No. 5229        | lose | Q(s,a) =  197.9507     | reward = -125.0       | epsilon = 0.3028
Episode No. 5230        | lose | Q(s,a) =  200.6820     | reward = -319.0       | epsilon = 0.3027
Episode No. 5231        | lose | Q(s,a) =  197.2694     | reward = -257.0       | epsilon = 0.3025
Episode No. 5253        | lose | Q(s,a) =  236.3453     | reward = 277.0        | epsilon = 0.2996
Episode No. 5254        | lose | Q(s,a) =  191.1038     | reward = -38.0        | epsilon = 0.2995
Episode No. 5255        | lose | Q(s,a) =  194.8862     | reward = 295.0        | epsilon = 0.2993
Episode No. 5256        | lose | Q(s,a) =  209.5169     | reward = 321.0        | epsilon = 0.2992
Episode No. 5257        | lose | Q(s,a) =  199.9656     | reward = 316.0        | epsilon = 0.2991
Episode No. 5258        | lose | Q(s,a) =  206.5341     | reward = 49.0 | epsilon = 0.2989
Episode No. 5259        | lose | Q(s,a) =  221.9717     | reward = 398.0        | epsilon = 0.2988
Episode No. 5260        | lose | Q(s,a) =  201.1842     | reward = 413.0        | epsilon = 0.2987
Episode No. 5261        | lose | Q(s,a) =  195.4861     | reward = 0.0  | epsilon = 0.2985
Episode No. 5262        | lose | Q(s,a) =  216.0158     | reward = 188.0        | epsilon = 0.2984
Episode No. 5263        | Win | Q(s,a) =  218.3812      | reward = 906.0        | epsilon = 0.2983
Episode No. 5264        | lose | Q(s,a) =  209.9588     | reward = 200.0        | epsilon = 0.2981
Episode No. 5265        | lose | Q(s,a) =  196.1611     | reward = -78.0        | epsilon = 0.2980
Episode No. 5266        | lose | Q(s,a) =  214.6885     | reward = 423.0        | epsilon = 0.2979
Episode No. 5267        | lose | Q(s,a) =  192.2750     | reward = 322.0        | epsilon = 0.2977
Episode No. 5268        | lose | Q(s,a) =  197.4464     | reward = 174.0        | epsilon = 0.2976
Episode No. 5269        | lose | Q(s,a) =  194.3349     | reward = -168.0       | epsilon = 0.2975
Episode No. 5270        | lose | Q(s,a) =  224.2578     | reward = 373.0        | epsilon = 0.2973
Episode No. 5271        | lose | Q(s,a) =  205.4757     | reward = 108.0        | epsilon = 0.2972
Episode No. 5272        | lose | Q(s,a) =  192.6402     | reward = 208.0        | epsilon = 0.2971
Episode No. 5273        | lose | Q(s,a) =  234.6286     | reward = -255.0       | epsilon = 0.2969
Episode No. 5274        | lose | Q(s,a) =  192.6979     | reward = 211.0        | epsilon = 0.2968
Episode No. 5275        | lose | Q(s,a) =  213.3151     | reward = 213.0        | epsilon = 0.2967
Episode No. 5276        | lose | Q(s,a) =  204.5225     | reward = -66.0        | epsilon = 0.2965
Episode No. 5277        | lose | Q(s,a) =  195.8884     | reward = 301.0        | epsilon = 0.2964
Episode No. 5278        | lose | Q(s,a) =  200.3008     | reward = 352.0        | epsilon = 0.2963
Episode No. 5279        | lose | Q(s,a) =  194.5549     | reward = -361.0       | epsilon = 0.2961
Episode No. 5280        | lose | Q(s,a) =  207.5055     | reward = 365.0        | epsilon = 0.2960
Episode No. 5281        | lose | Q(s,a) =  224.2231     | reward = -92.0        | epsilon = 0.2959
Episode No. 5282        | lose | Q(s,a) =  193.7760     | reward = -289.0       | epsilon = 0.2957
Episode No. 5283        | lose | Q(s,a) =  195.5380     | reward = -41.0        | epsilon = 0.2956
Episode No. 5284        | lose | Q(s,a) =  195.9125     | reward = 226.0        | epsilon = 0.2955
Episode No. 5285        | lose | Q(s,a) =  206.4157     | reward = 301.0        | epsilon = 0.2953
Episode No. 5286        | lose | Q(s,a) =  210.8467     | reward = 288.0        | epsilon = 0.2952
Episode No. 5287        | lose | Q(s,a) =  219.8538     | reward = 340.0        | epsilon = 0.2951
Episode No. 5288        | lose | Q(s,a) =  227.4242     | reward = 516.0        | epsilon = 0.2949
Episode No. 5289        | lose | Q(s,a) =  212.8813     | reward = 334.0        | epsilon = 0.2948
Episode No. 5290        | lose | Q(s,a) =  196.1756     | reward = 176.0        | epsilon = 0.2947
Episode No. 5291        | lose | Q(s,a) =  196.0221     | reward = -264.0       | epsilon = 0.2945
Episode No. 5292        | lose | Q(s,a) =  197.9537     | reward = 357.0        | epsilon = 0.2944
Episode No. 5293        | lose | Q(s,a) =  196.5099     | reward = 196.0        | epsilon = 0.2943
Episode No. 5294        | lose | Q(s,a) =  194.3555     | reward = -247.0       | epsilon = 0.2941
Episode No. 5295        | lose | Q(s,a) =  223.7204     | reward = 278.0        | epsilon = 0.2940
Episode No. 5296        | lose | Q(s,a) =  214.8867     | reward = 0.0  | epsilon = 0.2939
Episode No. 5297        | lose | Q(s,a) =  196.8905     | reward = 82.0 | epsilon = 0.2937
Episode No. 5298        | lose | Q(s,a) =  205.9110     | reward = 325.0        | epsilon = 0.2936
Episode No. 5299        | lose | Q(s,a) =  207.5638     | reward = -186.0       | epsilon = 0.2935
Episode No. 5300        | lose | Q(s,a) =  219.4726     | reward = 281.0        | epsilon = 0.2933
------------------------------------Network Saved--------------------------------------
Episode No. 5301        | lose | Q(s,a) =  195.4527     | reward = 103.0        | epsilon = 0.2932
Episode No. 5302        | lose | Q(s,a) =  227.9244     | reward = 488.0        | epsilon = 0.2931
Episode No. 5303        | lose | Q(s,a) =  208.1401     | reward = 393.0        | epsilon = 0.2929
Episode No. 5304        | lose | Q(s,a) =  218.5989     | reward = 128.0        | epsilon = 0.2928
Episode No. 5305        | lose | Q(s,a) =  198.3716     | reward = 50.0 | epsilon = 0.2927
Episode No. 5306        | lose | Q(s,a) =  236.9460     | reward = 168.0        | epsilon = 0.2925
Episode No. 5307        | lose | Q(s,a) =  198.1002     | reward = 307.0        | epsilon = 0.2924
Episode No. 5308        | lose | Q(s,a) =  197.0680     | reward = -145.0       | epsilon = 0.2923
Episode No. 5309        | lose | Q(s,a) =  201.7067     | reward = 316.0        | epsilon = 0.2921
Episode No. 5310        | lose | Q(s,a) =  204.0913     | reward = -150.0       | epsilon = 0.2920
Episode No. 5311        | lose | Q(s,a) =  200.1924     | reward = -32.0        | epsilon = 0.2919
Episode No. 5312        | lose | Q(s,a) =  194.8244     | reward = -235.0       | epsilon = 0.2917
Episode No. 5313        | lose | Q(s,a) =  208.0240     | reward = 353.0        | epsilon = 0.2916
Episode No. 5314        | lose | Q(s,a) =  197.9279     | reward = 243.0        | epsilon = 0.2915
Episode No. 5315        | lose | Q(s,a) =  214.6465     | reward = 269.0        | epsilon = 0.2913
Episode No. 5316        | lose | Q(s,a) =  198.6760     | reward = 26.0 | epsilon = 0.2912
Episode No. 5317        | lose | Q(s,a) =  228.4531     | reward = -117.0       | epsilon = 0.2911
Episode No. 5318        | lose | Q(s,a) =  219.2071     | reward = 268.0        | epsilon = 0.2909
Episode No. 5319        | Win | Q(s,a) =  201.1581      | reward = 880.0        | epsilon = 0.2908
Episode No. 5320        | lose | Q(s,a) =  196.9495     | reward = -348.0       | epsilon = 0.2907
Episode No. 5321        | lose | Q(s,a) =  202.2961     | reward = 351.0        | epsilon = 0.2905
Episode No. 5322        | Win | Q(s,a) =  239.6769      | reward = 1097.0       | epsilon = 0.2904
Episode No. 5323        | lose | Q(s,a) =  214.3691     | reward = 228.0        | epsilon = 0.2903
Episode No. 5324        | lose | Q(s,a) =  205.7037     | reward = -94.0        | epsilon = 0.2901
Episode No. 5325        | lose | Q(s,a) =  196.7456     | reward = -392.0       | epsilon = 0.2900
Episode No. 5326        | lose | Q(s,a) =  195.8618     | reward = 390.0        | epsilon = 0.2899
Episode No. 5327        | Win | Q(s,a) =  191.2270      | reward = 996.0        | epsilon = 0.2897
Episode No. 5328        | lose | Q(s,a) =  199.8041     | reward = -305.0       | epsilon = 0.2896
Episode No. 5329        | lose | Q(s,a) =  195.5573     | reward = -188.0       | epsilon = 0.2895
Episode No. 5330        | lose | Q(s,a) =  223.7978     | reward = 396.0        | epsilon = 0.2893
Episode No. 5331        | lose | Q(s,a) =  192.2658     | reward = 352.0        | epsilon = 0.2892
Episode No. 5332        | lose | Q(s,a) =  211.7255     | reward = -109.0       | epsilon = 0.2891
Episode No. 5333        | lose | Q(s,a) =  193.5665     | reward = 349.0        | epsilon = 0.2889
Episode No. 5334        | lose | Q(s,a) =  199.5909     | reward = 174.0        | epsilon = 0.2888
Episode No. 5335        | lose | Q(s,a) =  212.7324     | reward = 354.0        | epsilon = 0.2887
Episode No. 5336        | lose | Q(s,a) =  230.8425     | reward = 342.0        | epsilon = 0.2885
Episode No. 5337        | lose | Q(s,a) =  211.7349     | reward = 214.0        | epsilon = 0.2884
Episode No. 5338        | lose | Q(s,a) =  200.0917     | reward = 375.0        | epsilon = 0.2883
Episode No. 5339        | lose | Q(s,a) =  217.4604     | reward = 344.0        | epsilon = 0.2881
Episode No. 5340        | lose | Q(s,a) =  217.9810     | reward = -54.0        | epsilon = 0.2880
Episode No. 5341        | lose | Q(s,a) =  201.6480     | reward = -41.0        | epsilon = 0.2879
Episode No. 5342        | lose | Q(s,a) =  226.0117     | reward = -120.0       | epsilon = 0.2877
Episode No. 5343        | lose | Q(s,a) =  194.9860     | reward = 272.0        | epsilon = 0.2876
Episode No. 5344        | lose | Q(s,a) =  192.8669     | reward = 372.0        | epsilon = 0.2875
Episode No. 5345        | lose | Q(s,a) =  196.3248     | reward = 250.0        | epsilon = 0.2873
Episode No. 5346        | lose | Q(s,a) =  206.2314     | reward = -2.0 | epsilon = 0.2872
Episode No. 5347        | lose | Q(s,a) =  198.5396     | reward = -151.0       | epsilon = 0.2871
Episode No. 5348        | Win | Q(s,a) =  197.1524      | reward = 1001.0       | epsilon = 0.2869
Episode No. 5349        | lose | Q(s,a) =  206.4975     | reward = 207.0        | epsilon = 0.2868
Episode No. 5350        | lose | Q(s,a) =  222.8396     | reward = -209.0       | epsilon = 0.2867
Episode No. 5351        | lose | Q(s,a) =  199.7408     | reward = 310.0        | epsilon = 0.2865
Episode No. 5352        | lose | Q(s,a) =  193.9704     | reward = -416.0       | epsilon = 0.2864
Episode No. 5353        | lose | Q(s,a) =  197.5919     | reward = 136.0        | epsilon = 0.2863
Episode No. 5354        | lose | Q(s,a) =  243.2081     | reward = 220.0        | epsilon = 0.2861
Episode No. 5355        | lose | Q(s,a) =  209.5839     | reward = -134.0       | epsilon = 0.2860
Episode No. 5356        | lose | Q(s,a) =  215.6864     | reward = 364.0        | epsilon = 0.2859
Episode No. 5357        | lose | Q(s,a) =  194.8284     | reward = 137.0        | epsilon = 0.2857
Episode No. 5358        | lose | Q(s,a) =  201.8064     | reward = 36.0 | epsilon = 0.2856
Episode No. 5359        | lose | Q(s,a) =  219.5408     | reward = 376.0        | epsilon = 0.2855
Episode No. 5360        | lose | Q(s,a) =  193.4073     | reward = 396.0        | epsilon = 0.2853
Episode No. 5361        | lose | Q(s,a) =  211.0954     | reward = 326.0        | epsilon = 0.2852
Episode No. 5362        | lose | Q(s,a) =  192.0370     | reward = -437.0       | epsilon = 0.2851
Episode No. 5363        | lose | Q(s,a) =  195.8324     | reward = 195.0        | epsilon = 0.2849
Episode No. 5364        | lose | Q(s,a) =  196.1463     | reward = -252.0       | epsilon = 0.2848
Episode No. 5365        | lose | Q(s,a) =  194.5496     | reward = 365.0        | epsilon = 0.2847
Episode No. 5366        | lose | Q(s,a) =  200.9572     | reward = 259.0        | epsilon = 0.2845
Episode No. 5367        | lose | Q(s,a) =  210.8835     | reward = 318.0        | epsilon = 0.2844
Episode No. 5368        | lose | Q(s,a) =  211.2877     | reward = 315.0        | epsilon = 0.2843
Episode No. 5369        | lose | Q(s,a) =  214.5299     | reward = 334.0        | epsilon = 0.2841
Episode No. 5370        | lose | Q(s,a) =  196.7896     | reward = 282.0        | epsilon = 0.2840
Episode No. 5371        | lose | Q(s,a) =  211.3001     | reward = 200.0        | epsilon = 0.2839
Episode No. 5372        | lose | Q(s,a) =  203.6921     | reward = -116.0       | epsilon = 0.2837
Episode No. 5373        | lose | Q(s,a) =  198.3269     | reward = 454.0        | epsilon = 0.2836
Episode No. 5374        | lose | Q(s,a) =  201.6167     | reward = 351.0        | epsilon = 0.2835
Episode No. 5375        | lose | Q(s,a) =  194.8097     | reward = 39.0 | epsilon = 0.2833
Episode No. 5376        | lose | Q(s,a) =  217.3957     | reward = 302.0        | epsilon = 0.2832
Episode No. 5377        | lose | Q(s,a) =  208.5774     | reward = 174.0        | epsilon = 0.2831
Episode No. 5378        | lose | Q(s,a) =  199.5317     | reward = 320.0        | epsilon = 0.2829
Episode No. 5379        | lose | Q(s,a) =  194.6733     | reward = -22.0        | epsilon = 0.2828
Episode No. 5380        | lose | Q(s,a) =  204.0113     | reward = 299.0        | epsilon = 0.2827
Episode No. 5381        | lose | Q(s,a) =  214.6902     | reward = 5.0  | epsilon = 0.2825
Episode No. 5382        | lose | Q(s,a) =  203.9096     | reward = 427.0        | epsilon = 0.2824
Episode No. 5383        | lose | Q(s,a) =  195.2948     | reward = -9.0 | epsilon = 0.2823
Episode No. 5384        | lose | Q(s,a) =  200.9650     | reward = 298.0        | epsilon = 0.2821
Episode No. 5385        | lose | Q(s,a) =  218.2329     | reward = -99.0        | epsilon = 0.2820
Episode No. 5386        | lose | Q(s,a) =  211.4459     | reward = -2.0 | epsilon = 0.2819
Episode No. 5387        | lose | Q(s,a) =  204.3195     | reward = 295.0        | epsilon = 0.2817
Episode No. 5388        | lose | Q(s,a) =  209.4603     | reward = 221.0        | epsilon = 0.2816
Episode No. 5389        | lose | Q(s,a) =  200.2497     | reward = 19.0 | epsilon = 0.2815
Episode No. 5390        | lose | Q(s,a) =  196.9056     | reward = 200.0        | epsilon = 0.2813
Episode No. 5391        | lose | Q(s,a) =  222.8325     | reward = 407.0        | epsilon = 0.2812
Episode No. 5392        | lose | Q(s,a) =  228.8344     | reward = -196.0       | epsilon = 0.2811
Episode No. 5393        | lose | Q(s,a) =  192.6357     | reward = -18.0        | epsilon = 0.2809
Episode No. 5394        | lose | Q(s,a) =  201.6008     | reward = 324.0        | epsilon = 0.2808
Episode No. 5395        | lose | Q(s,a) =  211.5697     | reward = 182.0        | epsilon = 0.2807
Episode No. 5396        | lose | Q(s,a) =  210.7801     | reward = 438.0        | epsilon = 0.2805
Episode No. 5397        | lose | Q(s,a) =  197.0930     | reward = 270.0        | epsilon = 0.2804
Episode No. 5398        | lose | Q(s,a) =  196.3318     | reward = 269.0        | epsilon = 0.2803
Episode No. 5399        | lose | Q(s,a) =  210.4063     | reward = -106.0       | epsilon = 0.2801
Episode No. 5400        | lose | Q(s,a) =  223.1384     | reward = 143.0        | epsilon = 0.2800
------------------------------------Network Saved--------------------------------------
Episode No. 5401        | lose | Q(s,a) =  213.1587     | reward = 341.0        | epsilon = 0.2799
Episode No. 5402        | lose | Q(s,a) =  213.1822     | reward = 87.0 | epsilon = 0.2797
Episode No. 5403        | lose | Q(s,a) =  196.0611     | reward = 276.0        | epsilon = 0.2796
Episode No. 5404        | lose | Q(s,a) =  193.3269     | reward = 163.0        | epsilon = 0.2795
Episode No. 5405        | lose | Q(s,a) =  217.5844     | reward = 282.0        | epsilon = 0.2793
Episode No. 5406        | lose | Q(s,a) =  193.3880     | reward = -376.0       | epsilon = 0.2792
Episode No. 5407        | lose | Q(s,a) =  196.0137     | reward = 45.0 | epsilon = 0.2791
Episode No. 5408        | lose | Q(s,a) =  192.8666     | reward = -1.0 | epsilon = 0.2789
Episode No. 5409        | lose | Q(s,a) =  195.1572     | reward = 120.0        | epsilon = 0.2788
Episode No. 5410        | lose | Q(s,a) =  194.9499     | reward = -324.0       | epsilon = 0.2787
Episode No. 5411        | lose | Q(s,a) =  201.2753     | reward = 206.0        | epsilon = 0.2785
Episode No. 5412        | lose | Q(s,a) =  205.7105     | reward = 363.0        | epsilon = 0.2784
Episode No. 5413        | lose | Q(s,a) =  196.8458     | reward = 372.0        | epsilon = 0.2783
Episode No. 5414        | lose | Q(s,a) =  192.0493     | reward = 335.0        | epsilon = 0.2781
Episode No. 5415        | lose | Q(s,a) =  193.2439     | reward = 162.0        | epsilon = 0.2780
Episode No. 5416        | lose | Q(s,a) =  219.3031     | reward = 138.0        | epsilon = 0.2779
Episode No. 5417        | lose | Q(s,a) =  195.2466     | reward = 350.0        | epsilon = 0.2777
Episode No. 5418        | lose | Q(s,a) =  204.5643     | reward = 463.0        | epsilon = 0.2776
Episode No. 5419        | lose | Q(s,a) =  197.5496     | reward = 311.0        | epsilon = 0.2775
Episode No. 5420        | lose | Q(s,a) =  214.7868     | reward = 321.0        | epsilon = 0.2773
Episode No. 5421        | lose | Q(s,a) =  219.2632     | reward = -116.0       | epsilon = 0.2772
Episode No. 5422        | lose | Q(s,a) =  222.3179     | reward = 497.0        | epsilon = 0.2771
Episode No. 5423        | lose | Q(s,a) =  223.1751     | reward = 460.0        | epsilon = 0.2769
Episode No. 5424        | lose | Q(s,a) =  193.6081     | reward = 257.0        | epsilon = 0.2768
Episode No. 5425        | lose | Q(s,a) =  197.5046     | reward = 322.0        | epsilon = 0.2767
Episode No. 5426        | lose | Q(s,a) =  220.5640     | reward = -142.0       | epsilon = 0.2765
Episode No. 5427        | lose | Q(s,a) =  192.3561     | reward = -218.0       | epsilon = 0.2764
Episode No. 5428        | lose | Q(s,a) =  225.6771     | reward = 425.0        | epsilon = 0.2763
Episode No. 5429        | lose | Q(s,a) =  206.8759     | reward = 513.0        | epsilon = 0.2761
Episode No. 5430        | lose | Q(s,a) =  194.3450     | reward = -59.0        | epsilon = 0.2760
Episode No. 5431        | lose | Q(s,a) =  191.0628     | reward = -392.0       | epsilon = 0.2759
Episode No. 5432        | lose | Q(s,a) =  210.8168     | reward = 111.0        | epsilon = 0.2757
Episode No. 5433        | lose | Q(s,a) =  194.0532     | reward = 203.0        | epsilon = 0.2756
Episode No. 5434        | lose | Q(s,a) =  193.1519     | reward = -340.0       | epsilon = 0.2755
Episode No. 5435        | lose | Q(s,a) =  197.0534     | reward = 343.0        | epsilon = 0.2753
Episode No. 5436        | lose | Q(s,a) =  211.5673     | reward = -128.0       | epsilon = 0.2752
Episode No. 5437        | lose | Q(s,a) =  196.1322     | reward = 75.0 | epsilon = 0.2751
Episode No. 5438        | lose | Q(s,a) =  195.6463     | reward = 216.0        | epsilon = 0.2749
Episode No. 5439        | lose | Q(s,a) =  206.7689     | reward = -139.0       | epsilon = 0.2748
Episode No. 5440        | lose | Q(s,a) =  195.9265     | reward = 270.0        | epsilon = 0.2747
Episode No. 5441        | lose | Q(s,a) =  193.9692     | reward = -290.0       | epsilon = 0.2745
Episode No. 5442        | lose | Q(s,a) =  194.9253     | reward = -327.0       | epsilon = 0.2744
Episode No. 5443        | lose | Q(s,a) =  195.1731     | reward = 367.0        | epsilon = 0.2743
Episode No. 5444        | lose | Q(s,a) =  202.9884     | reward = 336.0        | epsilon = 0.2741
Episode No. 5445        | lose | Q(s,a) =  193.5809     | reward = -312.0       | epsilon = 0.2740
Episode No. 5446        | lose | Q(s,a) =  201.3777     | reward = -388.0       | epsilon = 0.2739
Episode No. 5447        | lose | Q(s,a) =  214.9936     | reward = 100.0        | epsilon = 0.2737
Episode No. 5448        | lose | Q(s,a) =  196.3725     | reward = 422.0        | epsilon = 0.2736
Episode No. 5449        | lose | Q(s,a) =  196.4200     | reward = -152.0       | epsilon = 0.2735
Episode No. 5450        | lose | Q(s,a) =  201.7800     | reward = 368.0        | epsilon = 0.2733
Episode No. 5451        | lose | Q(s,a) =  237.2068     | reward = 216.0        | epsilon = 0.2732
Episode No. 5452        | lose | Q(s,a) =  194.8142     | reward = -410.0       | epsilon = 0.2731
Episode No. 5453        | lose | Q(s,a) =  195.5024     | reward = 417.0        | epsilon = 0.2729
Episode No. 5454        | lose | Q(s,a) =  212.6699     | reward = 305.0        | epsilon = 0.2728
Episode No. 5455        | Win | Q(s,a) =  206.4211      | reward = 983.0        | epsilon = 0.2727
Episode No. 5456        | lose | Q(s,a) =  224.9920     | reward = 0.0  | epsilon = 0.2725
Episode No. 5457        | lose | Q(s,a) =  218.7193     | reward = 341.0        | epsilon = 0.2724
Episode No. 5458        | lose | Q(s,a) =  197.1676     | reward = -374.0       | epsilon = 0.2723
Episode No. 5459        | lose | Q(s,a) =  217.6659     | reward = 360.0        | epsilon = 0.2721
Episode No. 5460        | lose | Q(s,a) =  194.6077     | reward = -357.0       | epsilon = 0.2720
Episode No. 5461        | lose | Q(s,a) =  226.0376     | reward = 254.0        | epsilon = 0.2719
Episode No. 5462        | lose | Q(s,a) =  195.0694     | reward = -364.0       | epsilon = 0.2717
Episode No. 5463        | lose | Q(s,a) =  211.5149     | reward = 399.0        | epsilon = 0.2716
Episode No. 5464        | lose | Q(s,a) =  195.9081     | reward = 324.0        | epsilon = 0.2715
Episode No. 5465        | lose | Q(s,a) =  195.1263     | reward = -92.0        | epsilon = 0.2713
Episode No. 5466        | lose | Q(s,a) =  198.2167     | reward = -117.0       | epsilon = 0.2712
Episode No. 5467        | lose | Q(s,a) =  207.8213     | reward = 12.0 | epsilon = 0.2711
Episode No. 5468        | lose | Q(s,a) =  205.1086     | reward = 178.0        | epsilon = 0.2709
Episode No. 5469        | lose | Q(s,a) =  195.7943     | reward = -406.0       | epsilon = 0.2708
Episode No. 5470        | lose | Q(s,a) =  218.5088     | reward = 337.0        | epsilon = 0.2707
Episode No. 5471        | lose | Q(s,a) =  195.6234     | reward = -13.0        | epsilon = 0.2705
Episode No. 5472        | lose | Q(s,a) =  201.4848     | reward = 288.0        | epsilon = 0.2704
Episode No. 5473        | lose | Q(s,a) =  193.8230     | reward = 203.0        | epsilon = 0.2703
Episode No. 5474        | lose | Q(s,a) =  214.0803     | reward = 212.0        | epsilon = 0.2701
Episode No. 5475        | lose | Q(s,a) =  207.1230     | reward = 196.0        | epsilon = 0.2700
Episode No. 5476        | lose | Q(s,a) =  206.3956     | reward = 334.0        | epsilon = 0.2699
Episode No. 5477        | lose | Q(s,a) =  205.7462     | reward = 197.0        | epsilon = 0.2697
Episode No. 5478        | lose | Q(s,a) =  220.2705     | reward = 390.0        | epsilon = 0.2696
Episode No. 5479        | lose | Q(s,a) =  255.6680     | reward = 400.0        | epsilon = 0.2695
Episode No. 5480        | lose | Q(s,a) =  215.9009     | reward = 357.0        | epsilon = 0.2693
Episode No. 5481        | lose | Q(s,a) =  209.5044     | reward = 329.0        | epsilon = 0.2692
Episode No. 5482        | lose | Q(s,a) =  194.5222     | reward = -252.0       | epsilon = 0.2691
Episode No. 5483        | lose | Q(s,a) =  195.1804     | reward = -382.0       | epsilon = 0.2689
Episode No. 5484        | lose | Q(s,a) =  189.8430     | reward = 41.0 | epsilon = 0.2688
Episode No. 5485        | lose | Q(s,a) =  206.9371     | reward = 223.0        | epsilon = 0.2687
Episode No. 5486        | lose | Q(s,a) =  209.2358     | reward = 273.0        | epsilon = 0.2685
Episode No. 5487        | lose | Q(s,a) =  195.8556     | reward = -265.0       | epsilon = 0.2684
Episode No. 5488        | lose | Q(s,a) =  195.1858     | reward = -281.0       | epsilon = 0.2683
Episode No. 5489        | Win | Q(s,a) =  195.3305      | reward = 953.0        | epsilon = 0.2681
Episode No. 5490        | lose | Q(s,a) =  215.2529     | reward = 306.0        | epsilon = 0.2680
Episode No. 5491        | lose | Q(s,a) =  196.1956     | reward = 308.0        | epsilon = 0.2679
Episode No. 5492        | lose | Q(s,a) =  202.0480     | reward = 324.0        | epsilon = 0.2677
Episode No. 5493        | lose | Q(s,a) =  217.0467     | reward = 350.0        | epsilon = 0.2676
Episode No. 5494        | lose | Q(s,a) =  227.5229     | reward = 352.0        | epsilon = 0.2675
Episode No. 5495        | lose | Q(s,a) =  196.0747     | reward = 266.0        | epsilon = 0.2673
Episode No. 5496        | lose | Q(s,a) =  199.1155     | reward = -302.0       | epsilon = 0.2672
Episode No. 5497        | Win | Q(s,a) =  229.2766      | reward = 963.0        | epsilon = 0.2671
Episode No. 5498        | lose | Q(s,a) =  194.8058     | reward = -393.0       | epsilon = 0.2669
Episode No. 5499        | lose | Q(s,a) =  195.4719     | reward = 237.0        | epsilon = 0.2668
Episode No. 5500        | lose | Q(s,a) =  210.0585     | reward = 175.0        | epsilon = 0.2667
------------------------------------Network Saved--------------------------------------
